sp	stat	naturalized	invasive	LA	SM	H	mpds	min	mpds_weighted	bio_1_native	bio_10_native	bio_11_native	bio_12_native	bio_13_native	bio_14_native	bio_15_native	bio_16_native	bio_17_native	bio_18_native	bio_19_native	bio_2_native	bio_3_native	bio_4_native	bio_5_native	bio_6_native	bio_7_native	bio_8_native	bio_9_native	year_p	Area_p	euclid_p	F_pres	nmi_p	bio_1_p	bio_10_p	bio_11_p	bio_12_p	bio_13_p	bio_14_p	bio_15_p	bio_16_p	bio_17_p	bio_18_p	bio_19_p	bio_2_p	bio_3_p	bio_4_p	bio_5_p	bio_6_p	bio_7_p	bio_8_p	bio_9_p
Saccharum officinarum	exo	0	0	24907.09492	0.4	2.691	256.2647573	16.2589268	25.00591836	21.64963027	24.68905258	18.11904694	1835.882353	295.8235294	64.52941176	50.53925071	783.2352941	225.2941176	695.4705882	265.2352941	8.224080563	55.55681677	267.2725778	28.79464755	13.22439365	15.57025393	23.15720923	19.85719204	178	303103.1808	6.526908435	6.050715796	0.459354265	4.155925078	2.58872509	6.153175261	-942.7712435	-83.26797343	-59.08496735	47.93852741	-251.957518	-204.1830062	-600.9705873	-46.90196492	2.242586136	14.96540574	-143.4836883	4.82201924	5.41449487	-0.592476134	2.731680085	5.926141739
Senna siamea	nat	1	0	675	24.131	9.487	231.610146	59.49555	8.59978436	24.57368774	26.97095011	21.41500091	1670.283582	285.4477612	36.56716418	69.91684646	762.0447761	133.3283582	529.1492537	240.4328358	9.790251141	61.0588203	230.4684952	32.5217025	15.08862579	17.43307677	26.01716207	22.01208403	143	241027.9076	12.450263	8.779160189	-0.044164341	1.013349348	0.117938904	2.418332427	-870.6909867	-106.4107235	-28.21531234	15.87944998	-312.8040365	-99.55058064	-403.5936983	-99.85876235	0.56900804	9.405994842	-95.35923505	0.770889977	3.472485232	-2.70159538	-0.281976973	3.308286117
Sesbania virgata	inv	1	1	7206.740976	20.3204	1.949772845	231.0432791	33.452912	11.92801647	20.34976947	24.63065042	15.83611227	1235.486339	171.9726776	43.96174863	45.43212414	466.7431694	151.0382514	413.6612022	162.579235	11.31365201	53.73592066	359.6971048	30.91366589	9.488585857	21.42508004	23.31404554	16.33830096	82	100840.7921	7.24446542	39.16779248	0.310739858	5.026897079	2.417682842	7.395554292	-574.5363388	-30.38934401	-35.74508198	35.36954212	-116.676506	-119.2215848	-278.1945358	-49.29590205	-0.548652051	15.08074632	-200.707105	2.561334209	8.383080622	-5.821746809	2.537621195	8.546698988
Sonchus oleraceus	exo	0	0	2619.09	0.287	0.795	231.408686	55.662736	8.075832221	9.76148571	18.0333029	1.802165139	768.2070707	96.06721057	37.43881119	30.70109578	264.6524864	127.2937063	196.7078477	192.0668221	8.574355067	33.49155191	665.4007142	24.21611164	-2.224209752	26.44032142	12.15827342	8.046290063	234	33696.67789	6.534524885	137.6280191	-0.480605903	13.8173023	7.143464796	19.56248119	-51.17676028	33.16511398	-23.23679096	38.2999143	65.79195727	-72.81895907	-7.303807689	-66.64257875	1.802412583	34.77410418	-505.6098058	7.196009582	18.42825025	-11.23224058	12.1710194	14.8466393
Sorghum bicolor	nat	1	0	13406.48	11.183	1.609	257.6216837	13.3904208	11.38448997	22.89969491	25.55084167	20.2800435	910.2816594	197.1659389	8.759825328	86.87085701	494.4148472	37.2139738	193.19869	217.058952	12.73714464	65.36076934	216.5517745	32.805746	12.70888757	20.09685845	22.53410235	21.27979421	154	572233.4822	9.938198363	7.0634395	0.621308731	3.239888436	2.024158496	4.157456496	-109.5733292	-20.62427188	-1.509825298	1.762476908	-48.89401987	-7.443140486	-47.94869019	-75.20478391	-2.149644721	6.466313772	-86.87885524	0.971337521	6.272362475	-5.301025045	3.790897455	4.422289022
Sorghum halepense	nat	1	0	5260.54	3.464	1.406	256.2545396	13.403397	17.23281716	20.21641527	27.0369421	12.84584861	714.3888889	200.4444444	3.944444444	107.375074	480.4333333	18.77777778	108.9888889	196.1555556	11.29297456	41.92173261	580.2806549	33.87234308	6.532056285	27.34028687	16.31464752	24.34278504	243	132634.3864	6.657295913	15.14438256	0.64174631	6.746084589	1.365141296	12.55623491	128.944447	16.97222349	0.513888839	-2.960490364	54.94166094	0.951389028	-0.447221427	-108.0722232	-0.838808025	30.33035117	-458.5202384	0.781823614	13.6262769	-12.84445359	10.77493564	2.242631279
Sphenoclea zeylanica	nat	1	0	3961.849468	0.01	1.5	232.4511107	113.092924	18.5995544	26.18434547	28.24324637	23.86338322	1286.384615	313.6153846	11.42307692	101.2355713	763.8461538	50.30769231	356.4615385	336.7307692	10.59201334	64.42794844	180.8841782	34.02939166	17.43895241	16.59043914	26.76849439	24.98061767	240	206465.3844	7.122308408	1.889730969	0.307039302	-0.28737593	-0.603852479	-0.236110354	-610.2027917	-154.1002326	-5.998834448	-6.941631931	-382.9673669	-26.06526795	-236.6736609	-239.0944055	0.107986642	3.093264053	-15.45387823	0.079700016	0.758017056	-0.67831797	-0.216979154	0.092109707
Syzygium jambos	exo	0	0	61.83	2380	15	240.1219318	71.750999	8.40542849	26.16211141	27.26071129	24.74551099	2197.266667	329.1333333	94.26666667	49.64846032	861.8	323	519.4	566.6	8.931199964	75.74318441	102.6066577	32.35226644	19.66533337	12.68693314	26.12715556	25.27742221	307	19145.01939	8.962826151	18.75910866	-0.059704253	-3.55544459	-3.191822688	-4.183288574	-1367.422217	-178.511114	-80.35555553	22.04931774	-467.4444448	-272.1111117	-253.8888891	-477.3555555	2.628800138	-6.580962118	42.15111872	-1.356710688	-5.409777768	4.053066699	-2.69604454	-4.339644241
Tagetes erecta	nat	1	0	2062.398	3.285	0.19	230.3097267	20.093289	8.550631464	21.27347361	23.56800106	18.53657339	1191.058968	243.4275184	15.74201474	92.06369498	648.3759214	55.95577396	373.8648649	82.72727273	13.67804194	66.4037116	206.1182484	31.38458324	10.63561976	20.74896353	22.56032216	20.03808824	246	161387.1186	6.843986373	4.305612029	0.36300415	1.926526607	1.160570152	2.472950545	-481.1065842	-113.1894214	-2.408681454	-22.90655344	-319.9949683	-6.241488241	-157.531529	26.55843938	-3.178042072	2.386763432	-49.58015372	-0.470297577	5.054856389	-5.525154015	1.463487541	2.004768521
Tagetes minuta	nat	1	0	1934.092379	0.84	0.739	230.1616736	20.093289	7.856807805	17.69903072	22.06516344	13.05465307	1091.147799	154.4937107	41.13836478	51.68641095	418.2861635	141.8899371	358.1855346	183.4245283	11.86385616	55.41549745	368.6406847	28.60417664	6.465441308	22.13873533	20.4155019	14.30250694	244	1803.709952	10.41432147	60.88100819	0.605954247	6.19612094	3.46756389	8.652619828	-351.4447686	-5.457346778	-30.68987988	24.8814677	-43.30434534	-100.9747858	-183.1188662	-53.75180099	-1.197189493	13.09177544	-209.1055319	3.366732449	9.91698296	-6.550250459	4.311164809	8.72173556
Talisia esculenta	exo	0	0	5958.05	587.2966667	9.208511186	243.2366581	61.165864	8.253589377	24.46347129	26.06251327	22.30796639	1454.461538	241.7008547	26.48717949	66.34939449	663.0854701	98.00854701	413.7948718	236.4615385	11.17359531	67.8854733	159.8110812	32.10951357	15.47736403	16.63214951	25.40079932	22.73297383	233	768239.4685	9.86856819	27.45206101	0.004142827	0.405215617	0.315769508	0.748599418	-603.9716407	-48.25135979	-19.71950271	24.54959545	-177.1915316	-70.84693086	-269.6938616	-94.63325551	-0.716524635	2.039779441	-23.74138453	0.588466186	2.210514853	-1.622048451	-0.272011469	1.738238208
Tamarindus indica	exo	0	0	23653.92177	716.86	12.19	236.0655334	80.403348	8.525458883	25.84845944	28.32090585	23.48762776	952.1723356	220.6530612	5.421768707	101.4398278	558.0793651	23.88888889	227.5623583	236.0068027	11.75118504	63.5721754	199.5209744	35.14163597	16.38392514	18.75771086	25.65991539	24.51354754	422	257383.3503	10.48730778	13.54968644	0.591966139	0.196725983	-0.737942883	0.744965184	-196.2019661	-47.94935775	1.830083222	-12.93019841	-126.4941817	6.222222148	-102.98458	-108.6586531	-1.236370222	7.019676741	-61.41875217	-1.30682118	2.500519223	-3.807340494	0.578603215	1.076822764
Tecoma stans	exo	0	0	6844.357516	6.077	6.09	225.8234039	80.5787478	15.00944264	21.09432303	24.45478476	17.37544632	1023.506909	188.4087273	19.95854545	78.08553535	490.9883636	74.86254545	320.2749091	145.1774545	13.2549502	64.30924799	291.0432387	31.70011248	9.95055453	21.74955794	23.35079505	19.64664627	189	578.55616	6.749054377	9.399353471	0.735874711	4.865677198	3.034104168	6.735664878	-283.7513488	-23.74205959	-10.71410105	5.323353146	-79.83281147	-36.6403237	-194.8971297	-21.95523241	-2.926061339	6.337418732	-151.4654601	1.913220393	9.018334325	-7.105113663	2.851427136	6.153353601
Terminalia catappa	inv	1	1	13078.42	2840.912	13.71	243.5203341	52.704007	12.96694741	26.17205471	28.48039372	23.68145214	1836.189944	358.9553073	42.35195531	79.18589911	912.6759777	152.2346369	449.273743	365.1201117	9.032017239	63.11945241	193.147012	33.88833674	18.28757058	15.60076616	26.56878924	24.9746812	240	234180.0182	8.170811373	7.695346344	0.424119183	0.29877851	-0.709560468	1.379659153	-948.7732775	-153.2053082	-33.08806633	13.65715645	-394.6482048	-117.7901925	-328.3848536	-238.9395552	0.6221494	9.249992758	-81.39701103	-0.449448106	1.711040594	-2.160488343	-0.02990047	1.390596642
Thunbergia alata	nat	1	0	4503.917799	25.8	1.229667917	226.4433908	69.475678	13.87033283	18.85223805	20.91417885	16.4213711	1041.165493	184.7957746	22.58098592	64.81064458	461.7253521	87.08802817	309.8802817	146.6443662	11.30440192	67.62011993	185.2276324	27.09788808	10.00224438	17.09564372	19.71997793	17.4066219	191	129469.5055	6.340597351	6.578297485	0.366950621	4.666809828	3.957249778	5.19291451	5.120230047	6.204224262	-5.580985779	5.079831099	46.03654538	-23.56421928	-108.1183733	80.3080133	-1.84249712	1.575118458	-48.58477801	3.435445831	6.797755542	-3.36231027	3.746688977	5.998139824
Tradescantia zebrina	nat	1	0	15.6624309	2.49996	0.214670593	261.0360575	19.840317	27.16996517	23.01081685	24.91627239	20.72433101	1851.810924	321.6428571	31.84453782	74.13103179	843.7478992	118.9705882	451.7310924	309.092437	11.35902823	68.0079862	172.4388741	31.48126771	14.43687324	17.04439448	23.92175714	22.22255091	117	49128.76749	10.42565861	4.278223438	0.125600941	1.300294176	0.494838808	2.109002743	-779.070178	-114.2724907	-14.91861192	-0.634735861	-302.5627202	-58.37799568	-287.8051662	-72.75910534	-2.499768834	3.866088103	-63.95739195	-0.859046084	3.829793599	-4.688838947	0.793057579	2.333004858
Tragus berteronianus	inv	1	1	172.6204191	0.257	0.45	254.8520624	25.855332	8.924623933	17.94261216	23.28251263	11.7425244	590.375	106.9431818	9.712121212	69.28889112	281.280303	36.31439394	252.9507576	45.17045455	13.76290951	53.50854015	472.4764219	30.20338631	3.409472198	26.79391415	22.58041411	12.00780215	222	206978.8099	8.506028678	152.1773577	0.707603137	7.787447395	4.0716541	11.89854712	45.91368948	40.01812727	-3.173430715	18.44801374	77.8595777	-9.33820356	-121.3108765	41.87121228	-3.195945216	15.98967409	-318.3061841	3.435304209	14.98903964	-11.55373555	3.789526378	13.01987646
Trianthema portulacastrum	nat	1	0	713.2616813	1.477	0.05	245.4784259	149.752278	14.42381145	22.73205271	27.97913783	17.24170885	817.6380368	171.4331288	12.89079755	83.97761745	432.1092025	49.6208589	243.5300613	119.9680982	12.93565444	54.71609102	438.6667722	35.16642873	9.907416041	25.25901267	25.18711896	21.74025709	101	518610.5836	7.883632869	18.71238268	0.700098492	4.251785802	0.409751018	8.131018512	20.44276726	32.21333635	-7.153423811	15.34460437	73.24433537	-25.90368724	-123.8128897	20.91069043	-2.623533161	17.41623251	-315.3091965	-0.668448961	10.20672519	-10.87517422	1.929042445	4.954692266
Tridax procumbens	nat	1	0	468.02	0.69	0.833	230.3949342	19.326858	7.857108086	25.13125675	26.44368927	23.70939402	1652.298246	278.1637427	29.44444444	65.73608236	717.4561404	107.8245614	363.7894737	298.8245614	9.108420709	71.28685749	112.7437088	31.53791936	18.69032864	12.84759072	25.47700833	24.52145889	85	375780.2783	8.221359863	62.77619349	0.19222295	0.527200966	0.772231197	0.041103488	-875.5171537	-102.1115047	-21.33996682	22.14749969	-278.4362407	-75.61560615	-233.3242992	-174.4414763	1.22715143	-1.430638558	30.7416145	1.85834916	-0.143064942	2.001414282	0.400354831	0.820580929
Urochloa arrecta	nat	1	0	1836.854645	1.52974	0.633226914	256.8464	28.388408	25.9004115	20.79869143	23.21476555	17.77311085	914.8518519	152.2592593	18.92592593	68.1100567	409	70.59259259	302.5555556	97.74074074	11.46049376	62.70463039	225.7037717	29.28103708	10.60814814	18.67288886	22.80335808	17.93641952	93	36187.65619	5.899932488	13.35475155	0.590398005	6.417975426	5.590790113	8.010222612	93.64814815	112.5740715	-13.03703693	38.17883159	235.8333333	-41.31481444	-205.7777763	42.3148146	-1.127160426	8.706480803	-102.2093284	5.724519023	9.919629212	-4.195111063	3.902197202	9.14135834
Urochloa brizantha	nat	1	0	2287.22	0.9361936	1.001	254.5156131	28.3884	9.727072729	21.91672067	23.45543497	20.22834603	1195.557143	223.6047619	10.32380952	79.8157196	578.3619048	47.1	264.6619048	224.5619048	11.44956187	69.55602252	134.447962	30.28933328	13.45521906	16.8341142	21.97000635	20.90126037	127	87309.54138	10.02483646	9.092853345	0.262743764	2.338835053	2.471231547	1.698320743	-439.2015846	-107.1380957	9.409523682	-22.71571909	-255.8952391	24.41111062	-69.92857194	-45.69523574	-1.665117314	-2.724911372	34.24314819	1.339555677	3.562558573	-2.223002815	2.225549398	2.854295358
Urochloa decumbens	nat	1	0	981.62	3.336	0.55	243.338353	28.388399	9.721040346	20.34154602	21.08442286	19.56289563	1183.768657	182.3656716	22.03731343	57.15202959	464.7164179	96.28358209	262.8507463	229.4626866	11.08881841	79.72053773	64.22849238	27.48838806	13.45277613	14.03561192	20.39156218	19.99165174	95	189239.0502	6.241395549	18.33698817	0.464481847	4.713216143	5.527481967	3.64662825	-361.6496098	-5.437101848	-10.18017042	22.48606572	-20.45451388	-48.87882057	-109.3269387	-116.8436383	-0.774532626	-9.894347596	77.21912692	5.190183231	4.432937988	0.757245249	5.098913879	4.608348095
Urochloa mosambicensis	inv	1	1	2012.987442	1.225	0.3362	254.9095876	28.388399	11.29872859	21.10651926	24.47035272	16.71980226	693.7945946	132.2054054	8.2	79.38651319	349.4054054	31.40540541	299.3243243	38.15135135	13.1517054	59.75459991	322.9809087	30.58438654	8.326929769	22.25745674	24.14350087	16.84945693	86	266823.2376	6.438811088	25.38459225	0.569439063	4.528897371	2.660897424	6.994781258	34.87207334	31.48209459	-0.554166627	8.084320351	56.30292284	1.240427848	-164.3243255	70.49448095	-2.660038901	10.99123444	-181.3204921	2.771863272	10.1230701	-7.351206679	2.060665901	8.394293407
Urochloa mutica	nat	1	0	2125.29979	0.9876	0.917513571	254.8212858	28.388399	12.05718284	25.96830435	28.87491598	22.97842444	985.0649351	215.4415584	6.376623377	101.7888481	523.7662338	36.22077922	206.2207792	220.3116883	11.11282249	61.71553342	240.6576041	35.34621719	16.4342153	18.91200188	24.85670366	25.76816997	243	204368.4127	8.701136737	3.792372786	-0.076935124	0.384725942	-1.006734142	1.674605865	-249.4134139	-35.22943561	-0.316017309	-6.341878074	-87.46320739	-11.17532465	-89.88744525	-105.9328997	-0.741610397	9.53295076	-107.1348765	-1.270459299	3.038511914	-4.308971591	1.759963135	0.142436238
Urochloa trichopus	exo	0	0	1414.841633	1.33	0.25457299	256.4690637	28.388379	12.90037378	21.27154812	24.58040667	16.96432786	710.2252252	137.5045045	8.297297297	79.90807769	359.8738739	31.26126126	299.6576577	40.71171171	13.09726786	59.99528844	317.4610749	30.73650905	8.625327357	22.11118165	24.20220389	17.09921349	86	243678.6422	6.248583339	20.50168347	0.668286112	4.93358004	3.12984976	7.469005762	36.85169785	43.4954955	-2.399861375	14.84833218	88.76714668	-5.209979699	-187.5550939	42.08315999	-2.415216572	11.54060904	-183.0918451	3.29938828	10.40544177	-7.106053372	2.46446273	8.800786424
Vitex agnus-castus	nat	1	0	3467.996078	8.657	3	226.4338535	20.136192	14.79099927	14.23676135	21.85494326	7.185932423	714.8705967	98.87562904	26.6736161	42.58807358	267.1279655	97.04457225	110.7390367	229.635514	9.300199466	36.47341345	603.7823295	28.3736548	2.860505097	25.5131497	11.37253006	19.21337778	160	188290.5805	5.682347925	103.820682	-0.426515996	12.41561987	6.135533208	17.76406766	94.10559306	86.24341839	-17.93552073	48.5595454	195.7767913	-64.9731433	19.57048678	-109.6831327	0.554562509	35.97896768	-478.5109029	5.409678705	17.20616137	-11.79648293	15.57508911	7.055669956
Zea mays	exo	0	0	31173.3	232.285	2.08	255.9365344	29.7497008	19.73612332	20.7530615	23.8332811	17.19706991	1099.663801	221.6620808	14.28116939	88.93702732	578.494411	53.80309544	347.5305245	112.7050731	14.20433478	64.18868547	272.2768226	31.7965742	9.104955083	22.69161906	22.83871937	19.23265922	174	111107.2195	5.946607177	44.17666931	0.391581421	4.726303713	3.191057489	6.370125985	-354.7431661	-64.24938229	-5.86317998	-6.531735781	-176.8171647	-19.93537032	-212.1019524	30.77640816	-3.884758102	5.860520732	-128.6858162	1.382790804	9.271764422	-7.888973544	2.61154515	6.022367188
Zinnia elegans	exo	0	0	2738.147591	9.003	0.4	230.901357	24.296074	11.80989844	22.99022212	25.36640995	20.27446056	1427.366167	271.7730193	19.93147752	85.75811908	712.1713062	75.16059957	381.9379015	201.4068522	12.78879798	66.92513907	208.7472822	32.63150587	13.05692081	19.57458505	24.25349767	22.07473356	216	298975.2648	7.096114733	6.31118565	0.287067798	2.163111289	1.164700944	3.081095035	-600.4550546	-101.2841322	-8.353699749	-7.082563156	-281.0824197	-29.29393341	-232.3379035	-31.05129481	-2.444353389	4.199305514	-74.26061662	0.041827745	5.016412358	-4.974585051	1.308724746	2.791932975
