sp	stat	naturalized	invasive	LA	SM	H	mpds	min	mpds_weighted	bio_1_native	bio_10_native	bio_11_native	bio_12_native	bio_13_native	bio_14_native	bio_15_native	bio_16_native	bio_17_native	bio_18_native	bio_19_native	bio_2_native	bio_3_native	bio_4_native	bio_5_native	bio_6_native	bio_7_native	bio_8_native	bio_9_native	year_p	Area_p	euclid_p	F_pres	nmi_p	bio_1_p	bio_10_p	bio_11_p	bio_12_p	bio_13_p	bio_14_p	bio_15_p	bio_16_p	bio_17_p	bio_18_p	bio_19_p	bio_2_p	bio_3_p	bio_4_p	bio_5_p	bio_6_p	bio_7_p	bio_8_p	bio_9_p
Saccharum officinarum	exo	0	0	24907.09492	0.4	2.691	256.2647573	16.2589268	25.00591836	21.64963027	24.68905258	18.11904694	1835.882353	295.8235294	64.52941176	50.53925071	783.2352941	225.2941176	695.4705882	265.2352941	8.224080563	55.55681677	267.2725778	28.79464755	13.22439365	15.57025393	23.15720923	19.85719204	178	307773.7677	6.534665427	6.167405782	0.463289451	4.366110764	2.892428716	6.322619663	-923.3268008	-72.10131058	-58.97385634	49.70230355	-234.6241847	-204.1274511	-603.1928106	-47.51307688	2.210178534	13.71563018	-138.2619329	5.288686098	5.631161727	-0.342476293	2.894642998	6.1094745
Senna siamea	nat	1	0	675	24.131	9.487	231.610146	59.49555	8.59978436	24.57368774	26.97095011	21.41500091	1670.283582	285.4477612	36.56716418	69.91684646	762.0447761	133.3283582	529.1492537	240.4328358	9.790251141	61.0588203	230.4684952	32.5217025	15.08862579	17.43307677	26.01716207	22.01208403	143	198762.8073	12.45278248	8.448969285	0.009831997	1.217361477	0.415161041	2.558764467	-851.8021063	-98.0033176	-28.25234948	17.53038441	-296.0447753	-99.51354359	-398.5936987	-97.56246633	0.500798154	7.741206702	-89.88294869	1.244964128	3.670633324	-2.425669426	-0.06747093	3.512298564
Sesbania virgata	inv	1	1	7206.740976	20.3204	1.949772845	231.0432791	33.452912	11.92801647	20.34976947	24.63065042	15.83611227	1235.486339	171.9726776	43.96174863	45.43212414	466.7431694	151.0382514	413.6612022	162.579235	11.31365201	53.73592066	359.6971048	30.91366589	9.488585857	21.42508004	23.31404554	16.33830096	82	109628.8338	7.2442521	39.95272074	0.33937216	5.229466468	2.710460666	7.540276659	-560.8196701	-23.0393463	-35.74508196	37.27989159	-103.8598358	-119.1215846	-279.3445358	-52.07923478	-0.611568616	13.63872228	-195.2261011	2.998000412	8.578080794	-5.580080111	2.796509821	8.681421507
Sonchus oleraceus	exo	0	0	2619.09	0.287	0.795	231.408686	55.662736	8.075832221	9.76148571	18.0333029	1.802165139	768.2070707	96.06721057	37.43881119	30.70109578	264.6524864	127.2937063	196.7078477	192.0668221	8.574355067	33.49155191	665.4007142	24.21611164	-2.224209752	26.44032142	12.15827342	8.046290063	234	18742.24333	6.534547959	138.6473613	-0.476059226	14.00981059	7.436394243	19.68386174	-38.56060483	38.5994561	-23.43881109	39.90093084	76.90306761	-73.19269601	-4.334111413	-68.52136709	1.726486727	33.31781564	-499.5569212	7.604090405	18.61006832	-11.00597793	12.44913407	15.03535989
Sorghum bicolor	nat	1	0	13406.48	11.183	1.609	257.6216837	13.3904208	11.38448997	22.89969491	25.55084167	20.2800435	910.2816594	197.1659389	8.759825328	86.87085701	494.4148472	37.2139738	193.19869	217.058952	12.73714464	65.36076934	216.5517745	32.805746	12.70888757	20.09685845	22.53410235	21.27979421	154	574023.9913	9.938267825	7.265474099	0.629093552	3.455687052	2.318255681	4.315095403	-94.46916511	-14.14510442	-1.488991925	3.22487043	-33.76901605	-7.401473918	-41.59452321	-81.91311853	-2.219089199	4.919843369	-81.99640823	1.425503933	6.474445526	-5.048941803	4.07249495	4.592427858
Sorghum halepense	nat	1	0	5260.54	3.464	1.406	256.2545396	13.403397	17.23281716	20.21641527	27.0369421	12.84584861	714.3888889	200.4444444	3.944444444	107.375074	480.4333333	18.77777778	108.9888889	196.1555556	11.29297456	41.92173261	580.2806549	33.87234308	6.532056285	27.34028687	16.31464752	24.34278504	243	117924.9787	6.657906655	15.25315881	0.635490113	6.960581202	1.663405204	12.69304032	155.0069336	28.65972159	0.472222153	-0.833378214	80.71250827	0.972222222	-0.00972262	-112.1347225	-0.900439943	28.4036625	-453.0007772	1.306823232	13.82002716	-12.51320352	11.00340799	2.465895377
Sphenoclea zeylanica	nat	1	0	3961.849468	0.01	1.5	232.4511107	113.092924	18.5995544	26.18434547	28.24324637	23.86338322	1286.384615	313.6153846	11.42307692	101.2355713	763.8461538	50.30769231	356.4615385	336.7307692	10.59201334	64.42794844	180.8841782	34.02939166	17.43895241	16.59043914	26.76849439	24.98061767	240	192106.8237	7.123513116	1.587803542	0.351288617	-0.090153654	-0.314963547	-0.114393421	-593.8694648	-144.2820494	-5.998834513	-4.709222887	-367.9370629	-25.91375294	-226.279722	-243.8216778	0.051925938	1.310099768	-8.509006847	0.649396269	0.942865495	-0.293469376	-0.017484185	0.211301483
Syzygium jambos	exo	0	0	61.83	2380	15	240.1219318	71.750999	8.40542849	26.16211141	27.26071129	24.74551099	2197.266667	329.1333333	94.26666667	49.64846032	861.8	323	519.4	566.6	8.931199964	75.74318441	102.6066577	32.35226644	19.66533337	12.68693314	26.12715556	25.27742221	307	11524.95514	8.953628401	18.04626752	-0.063760422	-3.350629807	-2.859600067	-4.062918218	-1357.333337	-176.4666651	-80.35555566	23.27878017	-458.1111125	-272.4222221	-256.9555552	-478.0888893	2.537318611	-7.615791829	49.1148646	-1.018933233	-5.19866689	4.179733658	-2.372711309	-4.087051773
Tagetes erecta	nat	1	0	2062.398	3.285	0.19	230.3097267	20.093289	8.550631464	21.27347361	23.56800106	18.53657339	1191.058968	243.4275184	15.74201474	92.06369498	648.3759214	55.95577396	373.8648649	82.72727273	13.67804194	66.4037116	206.1182484	31.38458324	10.63561976	20.74896353	22.56032216	20.03808824	246	128508.4611	6.844139497	4.221987308	0.355445887	2.138629497	1.462157393	2.604696565	-471.5827936	-111.3799001	-2.456300593	-21.70555922	-311.6140108	-6.431964795	-151.4362934	22.84415584	-3.257010325	1.150368823	-43.39791365	-0.10363051	5.245332942	-5.34896323	1.851582307	2.262705543
Tagetes minuta	nat	1	0	1934.092379	0.84	0.739	230.1616736	20.093289	7.856807805	17.69903072	22.06516344	13.05465307	1091.147799	154.4937107	41.13836478	51.68641095	418.2861635	141.8899371	358.1855346	183.4245283	11.86385616	55.41549745	368.6406847	28.60417664	6.465441308	22.13873533	20.4155019	14.30250694	244	1603.121024	10.4143581	62.41247908	0.609999423	6.395590454	3.774735555	8.7837308	-337.6508283	2.518409642	-30.71412244	27.03183044	-29.40131245	-101.1202403	-184.0764436	-55.58816517	-1.272189502	11.40625097	-202.9767382	3.840065877	10.09577085	-6.25570506	4.553083928	8.937695179
Talisia esculenta	exo	0	0	5958.05	587.2966667	9.208511186	243.2366581	61.165864	8.253589377	24.46347129	26.06251327	22.30796639	1454.461538	241.7008547	26.48717949	66.34939449	663.0854701	98.00854701	413.7948718	236.4615385	11.17359531	67.8854733	159.8110812	32.10951357	15.47736403	16.63214951	25.40079932	22.73297383	233	762730.9056	9.871852152	27.34252811	0.03903	0.620345903	0.61829474	0.905333306	-587.2948741	-40.02408799	-19.74475526	26.1978584	-161.6763799	-70.82167821	-267.9665897	-96.2544681	-0.77624674	0.604817081	-18.50593037	1.046547055	2.419100635	-1.37255358	-0.002398579	1.954989133
Tamarindus indica	exo	0	0	23653.92177	716.86	12.19	236.0655334	80.403348	8.525458883	25.84845944	28.32090585	23.48762776	952.1723356	220.6530612	5.421768707	101.4398278	558.0793651	23.88888889	227.5623583	236.0068027	11.75118504	63.5721754	199.5209744	35.14163597	16.38392514	18.75771086	25.65991539	24.51354754	422	219755.4627	10.48746555	11.88892242	0.601429667	0.409287315	-0.450535538	0.896076108	-177.7871529	-39.3123206	1.822675763	-11.18313449	-110.3386231	6.266666847	-107.0882834	-102.1697659	-1.303839374	5.542340366	-56.24770148	-0.863858068	2.710148939	-3.574007097	0.794158702	1.276576038
Tecoma stans	exo	0	0	6844.357516	6.077	6.09	225.8234039	80.5787478	15.00944264	21.09432303	24.45478476	17.37544632	1023.506909	188.4087273	19.95854545	78.08553535	490.9883636	74.86254545	320.2749091	145.1774545	13.2549502	64.30924799	291.0432387	31.70011248	9.95055453	21.74955794	23.35079505	19.64664627	189	406.927456	6.7490868	9.701846305	0.73998324	5.061324883	3.312993125	6.87529475	-265.5958048	-16.03094814	-10.78076778	7.143861467	-62.96613972	-36.86254558	-194.8082424	-25.53300925	-3.005135531	4.717036296	-146.3918921	2.350998866	9.205000877	-6.854002505	3.05957533	6.318538766
Terminalia catappa	inv	1	1	13078.42	2840.912	13.71	243.5203341	52.704007	12.96694741	26.17205471	28.48039372	23.68145214	1836.189944	358.9553073	42.35195531	79.18589911	912.6759777	152.2346369	449.273743	365.1201117	9.032017239	63.11945241	193.147012	33.88833674	18.28757058	15.60076616	26.56878924	24.9746812	240	209328.2099	8.170981966	7.604645331	0.427196311	0.518917537	-0.436412328	1.559751567	-932.1760612	-144.6219727	-33.06028878	15.2837076	-377.8287544	-117.8040814	-332.2459647	-237.6478878	0.569603177	8.015343894	-77.45982367	-0.049447375	1.930484949	-1.979932602	0.176349721	1.600318843
Thunbergia alata	nat	1	0	4503.917799	25.8	1.229667917	226.4433908	69.475678	13.87033283	18.85223805	20.91417885	16.4213711	1041.165493	184.7957746	22.58098592	64.81064458	461.7253521	87.08802817	309.8802817	146.6443662	11.30440192	67.62011993	185.2276324	27.09788808	10.00224438	17.09564372	19.71997793	17.4066219	191	102868.5005	6.341372026	7.141784723	0.395275552	4.873159064	4.213599069	5.347676505	15.6916499	11.82327115	-5.580985779	5.9088907	54.75083546	-23.27850418	-110.1183787	76.49848768	-1.908369994	0.380728025	-44.38624918	3.816397576	6.997755351	-3.181358062	4.073672837	6.211632353
Tradescantia zebrina	nat	1	0	15.6624309	2.49996	0.214670593	261.0360575	19.840317	27.16996517	23.01081685	24.91627239	20.72433101	1851.810924	321.6428571	31.84453782	74.13103179	843.7478992	118.9705882	451.7310924	309.092437	11.35902823	68.0079862	172.4388741	31.48126771	14.43687324	17.04439448	23.92175714	22.22255091	117	32531.70176	10.425824	4.255983772	0.132654337	1.508782216	0.73125891	2.288014406	-769.7368514	-107.3095221	-14.88157492	0.54351477	-292.2664149	-58.48910721	-285.5088679	-81.09243697	-2.546373838	3.005672539	-61.12852775	-0.555342352	4.037200702	-4.592542848	1.076391251	2.558930728
Tragus berteronianus	inv	1	1	172.6204191	0.257	0.45	254.8520624	25.855332	8.924623933	17.94261216	23.28251263	11.7425244	590.375	106.9431818	9.712121212	69.28889112	281.280303	36.31439394	252.9507576	45.17045455	13.76290951	53.50854015	472.4764219	30.20338631	3.409472198	26.79391415	22.58041411	12.00780215	222	183210.8851	8.506595225	158.2924487	0.701230714	7.987881433	4.356723498	12.03599736	62.69047819	48.07765181	-3.209145042	20.5709538	93.9458874	-9.391774784	-121.974567	41.8712119	-3.270374796	14.21473942	-312.7348241	3.926077972	15.16969447	-11.24361657	4.008375543	13.21010445
Trianthema portulacastrum	nat	1	0	713.2616813	1.477	0.05	245.4784259	149.752278	14.42381145	22.73205271	27.97913783	17.24170885	817.6380368	171.4331288	12.89079755	83.97761745	432.1092025	49.6208589	243.5300613	119.9680982	12.93565444	54.71609102	438.6667722	35.16642873	9.907416041	25.25901267	25.18711896	21.74025709	101	546401.4848	7.88417297	18.95497804	0.710894265	4.468789018	0.691905852	8.297348561	38.68519613	41.36484988	-7.163524848	17.16313702	92.10291876	-25.85318204	-123.1159202	26.47634528	-2.665452436	15.93706746	-310.8098753	-0.204813025	10.41682629	-10.62163912	2.155641993	5.170854109
Tridax procumbens	nat	1	0	468.02	0.69	0.833	230.3949342	19.326858	7.857108086	25.13125675	26.44368927	23.70939402	1652.298246	278.1637427	29.44444444	65.73608236	717.4561404	107.8245614	363.7894737	298.8245614	9.108420709	71.28685749	112.7437088	31.53791936	18.69032864	12.84759072	25.47700833	24.52145889	85	354625.6179	8.223316412	64.86580567	0.209493481	0.733647827	1.053201215	0.193383683	-858.156453	-94.00453875	-21.3648425	23.80628584	-262.7123596	-75.61809369	-233.0805183	-171.8792878	1.160028714	-2.995631149	35.69677231	2.315314379	0.052954914	2.262359474	0.651888908	1.023400127
Urochloa arrecta	nat	1	0	1836.854645	1.52974	0.633226914	256.8464	28.388408	25.9004115	20.79869143	23.21476555	17.77311085	914.8518519	152.2592593	18.92592593	68.1100567	409	70.59259259	302.5555556	97.74074074	11.46049376	62.70463039	225.7037717	29.28103708	10.60814814	18.67288886	22.80335808	17.93641952	93	31917.49222	5.910341608	14.52627071	0.547168285	6.623530388	5.886160215	8.195407726	128.592596	127.6296237	-13.03703693	40.30891531	267.8888957	-41.2592591	-203.1666662	21.42592529	-1.201234376	6.938882333	-97.76134053	6.213407446	10.13629607	-3.922889021	4.195715904	9.257099434
Urochloa brizantha	nat	1	0	2287.22	0.9361936	1.001	254.5156131	28.3884	9.727072729	21.91672067	23.45543497	20.22834603	1195.557143	223.6047619	10.32380952	79.8157196	578.3619048	47.1	264.6619048	224.5619048	11.44956187	69.55602252	134.447962	30.28933328	13.45521906	16.8341142	21.97000635	20.90126037	127	76579.04538	10.02492166	9.513695058	0.269064234	2.514390473	2.714564982	1.830172448	-428.3571469	-105.2269858	9.36507928	-22.3936414	-251.4952371	24.32222328	-65.41745845	-46.65079446	-1.757710125	-3.778935877	39.10484761	1.601777713	3.735892122	-2.13411452	2.476660111	3.088739404
Urochloa decumbens	nat	1	0	981.62	3.336	0.55	243.338353	28.388399	9.721040346	20.34154602	21.08442286	19.56289563	1183.768657	182.3656716	22.03731343	57.15202959	464.7164179	96.28358209	262.8507463	229.4626866	11.08881841	79.72053773	64.22849238	27.48838806	13.45277613	14.03561192	20.39156218	19.99165174	95	150148.4155	6.2420744	20.32127295	0.490851655	4.91877165	5.808037556	3.772421843	-339.4115204	3.896231849	-10.29921812	24.51803125	0.188341088	-49.04548633	-106.7316977	-117.0103052	-0.859056542	-11.7353551	82.86440885	5.649706977	4.613890605	1.03581665	5.292961671	4.801999022
Urochloa mosambicensis	inv	1	1	2012.987442	1.225	0.3362	254.9095876	28.388399	11.29872859	21.10651926	24.47035272	16.71980226	693.7945946	132.2054054	8.2	79.38651319	349.4054054	31.40540541	299.3243243	38.15135135	13.1517054	59.75459991	322.9809087	30.58438654	8.326929769	22.25745674	24.14350087	16.84945693	86	206610.5795	6.439601163	26.22210561	0.58481675	4.729939189	2.945272376	7.128461482	51.43457144	39.73209555	-0.637499925	10.05901222	72.84459269	1.282094595	-163.4909911	69.80698143	-2.715247107	9.281615161	-176.065153	3.265613487	10.31265352	-7.047040064	2.241916115	8.623459677
Urochloa mutica	nat	1	0	2125.29979	0.9876	0.917513571	254.8212858	28.388399	12.05718284	25.96830435	28.87491598	22.97842444	985.0649351	215.4415584	6.376623377	101.7888481	523.7662338	36.22077922	206.2207792	220.3116883	11.11282249	61.71553342	240.6576041	35.34621719	16.4342153	18.91200188	24.85670366	25.76816997	243	195859.9393	8.702437738	3.441078681	-0.035559504	0.615660172	-0.726178504	1.846322989	-230.7164507	-26.75973957	-0.346320364	-4.4487163	-68.93289581	-11.11471872	-88.96320323	-101.9783556	-0.803984035	8.140575508	-102.7304602	-0.853792835	3.24154237	-4.095335106	2.010215512	0.393193629
Urochloa trichopus	exo	0	0	1414.841633	1.33	0.25457299	256.4690637	28.388379	12.90037378	21.27154812	24.58040667	16.96432786	710.2252252	137.5045045	8.297297297	79.90807769	359.8738739	31.26126126	299.6576577	40.71171171	13.09726786	59.99528844	317.4610749	30.73650905	8.625327357	22.11118165	24.20220389	17.09921349	86	188976.726	6.249824458	21.64103797	0.674587677	5.141165595	3.41446535	7.604902738	58.1337507	53.88011264	-2.451143378	17.17109753	110.0748449	-5.209979039	-194.4525298	42.74982675	-2.476541425	9.693758863	-177.6136736	3.822464704	10.60287788	-6.78041284	2.668308854	8.972153922
Vitex agnus-castus	nat	1	0	3467.996078	8.657	3	226.4338535	20.136192	14.79099927	14.23676135	21.85494326	7.185932423	714.8705967	98.87562904	26.6736161	42.58807358	267.1279655	97.04457225	110.7390367	229.635514	9.300199466	36.47341345	603.7823295	28.3736548	2.860505097	25.5131497	11.37253006	19.21337778	160	145953.3087	5.682574763	105.4347967	-0.438218008	12.62643284	6.412120285	17.92676586	109.9627337	95.00532297	-17.93552094	50.22785066	212.0148949	-64.90171521	22.8085822	-113.540275	0.503967192	34.54408238	-473.9993501	5.821583313	17.38949518	-11.56791172	15.87469203	7.240987268
Zea mays	exo	0	0	31173.3	232.285	2.08	255.9365344	29.7497008	19.73612332	20.7530615	23.8332811	17.19706991	1099.663801	221.6620808	14.28116939	88.93702732	578.494411	53.80309544	347.5305245	112.7050731	14.20433478	64.18868547	272.2768226	31.7965742	9.104955083	22.69161906	22.83871937	19.23265922	174	84373.18451	5.946990566	44.79451391	0.389787494	4.93613595	3.461075234	6.536527984	-341.3780862	-58.23880056	-5.916090036	-5.465390809	-166.4097552	-19.7872227	-210.3559207	30.01450338	-3.947544651	4.57182523	-124.3622462	1.778029044	9.470706243	-7.692677185	2.957488601	6.224660009
Zinnia elegans	exo	0	0	2738.147591	9.003	0.4	230.901357	24.296074	11.80989844	22.99022212	25.36640995	20.27446056	1427.366167	271.7730193	19.93147752	85.75811908	712.1713062	75.16059957	381.9379015	201.4068522	12.78879798	66.92513907	208.7472822	32.63150587	13.05692081	19.57458505	24.25349767	22.07473356	216	261556.3878	7.096394226	6.303280174	0.294358777	2.371444623	1.453590129	3.234798598	-584.9883981	-93.57301876	-8.375922077	-5.438097265	-265.4824126	-29.31615479	-233.1601217	-44.54018615	-2.521020221	2.913144982	-69.53674704	0.432938992	5.211967981	-4.7790293	1.582428258	3.017488522
