sp	stat	naturalized	invasive	LA	SM	H	mpds	min	mpds_weighted	bio_1_native	bio_10_native	bio_11_native	bio_12_native	bio_13_native	bio_14_native	bio_15_native	bio_16_native	bio_17_native	bio_18_native	bio_19_native	bio_2_native	bio_3_native	bio_4_native	bio_5_native	bio_6_native	bio_7_native	bio_8_native	bio_9_native	year_p	Area_p	euclid_p	F_pres	nmi_p	bio_1_p	bio_10_p	bio_11_p	bio_12_p	bio_13_p	bio_14_p	bio_15_p	bio_16_p	bio_17_p	bio_18_p	bio_19_p	bio_2_p	bio_3_p	bio_4_p	bio_5_p	bio_6_p	bio_7_p	bio_8_p	bio_9_p
Cucumis dipsaceus	exo	0	0	3797.968938	4.33	0.1	243.1681087	40.276677	20.88153518	23.03852054	24.62021765	21.22482981	692.4693878	138.7346939	9.204081633	81.5024425	314.3673469	37.12244898	205.0816327	87	12.26680945	72.49276539	139.0379145	31.75551021	14.72089802	17.03461221	23.64960542	21.77951007	68	60259.72122	15.8216027	19.82314083	0.503834974	2.631982046	2.840893536	2.214499913	-27.47997009	4.868480362	-0.389266861	0.458144354	43.99773122	-2.52456543	-64.70068021	5.37037029	-1.712841198	-4.957144411	26.83705249	2.131791398	3.520900916	-1.389109648	2.823057702	3.156821573
Cyanthillium cinereum	nat	1	0	389.71	0.177	1.35	233.376442	23.770757	13.51422105	22.52722929	26.37171083	18.05721977	1420.106023	265.7873275	29.60727729	70.81448623	694.8782936	109.7314931	455.3017566	212.8155583	9.972712658	53.6140897	338.4196444	31.94397909	12.12780828	19.81617081	25.04025435	19.20888458	160	427619.8113	13.91249453	10.00435267	0.73855192	4.087527648	1.675858803	6.838613726	-480.4601886	-67.16232366	-19.54477738	11.03741626	-187.2324577	-69.66899298	-306.5517568	-25.89888927	-0.172712646	17.38574269	-208.324878	1.953937349	7.818025041	-5.8640877	1.736828807	7.394240398
Cymbopogon citratus	nat	1	0	270.066583	1.3831875	0.681737209	256.1668236	9.538833	16.50825587	26.6857693	30.57994872	22.28564094	1243.384615	346.8461538	11.92307692	112.3293457	813.7692308	45.69230769	249.1538462	152.4615385	10.8315382	50.06976201	332.3309185	37.27446101	15.01692321	22.25753755	27.28646176	24.82215397	199	245076.4104	9.633027165	9.661940562	0.463228061	0.122621872	-2.206106241	2.813201605	-383.4957223	-149.2628205	-5.284188028	-19.80701764	-311.6303415	-18.98397454	-141.2094021	46.21901799	-0.541839222	20.18072738	-198.0265748	-2.674461108	4.820576689	-7.49503762	-0.462618913	2.070438697
Cynodon dactylon	inv	1	1	85.27	0.172	0.181	254.5788619	18.140638	9.057279155	20.26270857	24.06466718	15.87232651	735.0193906	138.4390582	10.43213296	76.0725259	362.1454294	41.32963989	247.5373961	109.7299169	12.67602769	58.67789205	338.5268197	30.79736204	8.415670205	22.38169182	21.45168676	18.50664289	420	76275.95776	5.471123138	42.70489555	0.562606426	6.658124693	4.536687699	9.156264369	67.11068799	48.69102189	-2.765466302	18.53040524	112.0334312	-10.97191633	-135.756908	12.29447421	-2.280160495	10.73020994	-192.9797779	4.155483511	11.48432965	-7.328846286	5.730697959	8.10121619
Cyperus esculentus	nat	1	0	912.4918213	0.158	0.355	257.8583746	4.984513	16.92608054	15.26684316	23.93384573	7.176089419	597.1111111	94.66666667	14.88888889	52.90687095	249.2222222	53.22222222	56.33333333	226	9.972276052	35.24119483	687.9308675	30.84590721	2.623129692	28.2227779	10.13268206	23.70436393	229	26075.47392	6.646996537	40.82405048	-3.462169586	12.92454573	5.802820947	19.54335486	267.3555515	119.4666677	-9.222222214	50.20300149	297.1444404	-28.98888892	41.26666781	-122.166667	0.497724024	36.42429589	-566.0690187	5.240759277	18.80020348	-13.55944486	18.04120672	4.355080689
Cyperus rotundus	inv	1	1	324.51	0.228	0.68	256.7414604	4.976443	9.050605982	19.19335376	26.03039758	11.8898138	1334.456566	231.1494949	29.88080808	69.48192965	609.8222222	109.1353535	470.2121212	218.0424242	8.90856546	40.25630616	577.9669064	31.35964293	6.698482615	24.6611603	21.86893097	15.79116081	292	194239.2668	7.939372346	35.67490843	0.304796084	7.604247136	2.3224644	13.17163398	-504.5171717	-41.06868533	-21.65858593	23.46984639	-124.9030337	-75.3070708	-337.4141419	-110.567677	1.419128089	29.97303333	-444.0134244	3.219144733	13.10151732	-9.882372427	5.144031948	10.55446215
Dactyloctenium aegyptium	inv	1	1	936.6368404	0.263	0.837	255.038688	24.441661	9.318075128	24.56956792	28.06913406	20.53795933	1187.121372	250.0712401	16.74934037	90.94925266	634.4076517	64.9828496	349.8377309	195.671504	10.7120723	56.22154979	308.7156957	34.21208426	14.03457024	20.17751402	25.53368551	22.62881493	232	340073.6768	10.14257448	41.17776444	0.471454568	2.397804911	0.562598638	4.470232858	-461.149623	-81.6051388	-9.992278214	0.507793266	-212.3285543	-37.33313212	-229.8857536	-83.39466734	-0.340415039	12.92414501	-159.928642	0.676616341	5.784921293	-5.108304934	1.773141226	3.924527842
Datura innoxia	nat	1	0	9066.682962	13.792	0.8	231.057082	37.54611	9.4519832	20.60645589	24.6226536	16.00668489	652.0614525	143.7541899	7.782122905	91.04724285	370.6145251	31.12290503	252.2569832	50.08379888	15.38473641	60.77908681	354.5493254	33.06662928	7.273282699	25.79334667	23.65042339	18.5610017	181	41956.352	6.680633335	12.52321065	0.374222349	5.234783307	3.135893524	7.471093035	-52.36914952	-10.77982999	-0.397507539	-4.971120275	-49.02477998	-2.199827958	-105.2569844	6.095688639	-3.928325999	6.888379279	-179.9539051	1.723114142	10.61902502	-8.895910603	3.182482452	6.086006899
Datura metel	nat	1	0	14832.84514	12.473	1.209915688	230.0544511	37.546376	12.52652445	19.30919437	26.08513128	11.29616386	1350.809524	249.75	21.91666667	76.21932843	674.6071429	80.58333333	621.4166667	93.28571429	8.577905263	35.6332083	607.3446902	30.64143047	5.796193686	24.84523678	25.11736781	12.35812939	227	156786.8027	9.244603262	22.63457854	-0.123066966	7.121476843	2.036164965	13.14087329	-634.3928597	-95.75	-13.66666669	5.687287149	-288.3571403	-47.16666643	-482.722222	38.43650868	1.429270699	32.85253491	-452.8173277	3.48079116	13.53436175	-10.05357035	1.993743352	13.29140754
Datura stramonium	nat	1	0	14738.85	9.18	0.796	230.8323663	37.5457655	7.961024191	18.61684146	21.19845238	15.55560964	876.8138528	188.6450216	8.961038961	94.84628271	503.7186147	34.96969697	294.0779221	51.93506494	15.09270232	65.60602799	230.5431769	29.85761036	6.72138097	23.13622941	20.26098484	17.05581599	188	67295.30573	8.685345164	54.24905486	0.239194601	6.801214095	5.977073182	7.70910504	-172.6877303	-47.36574292	1.750672723	-18.16349397	-142.6465417	6.156429307	-158.690535	100.0559254	-4.585720342	2.564332677	-67.75473567	3.675723028	11.38492524	-7.709202405	5.57415039	8.177667406
Delonix regia	exo	0	0	9005.416379	399.549	15.24	230.6051264	38.871912	9.232888666	24.28570503	26.06816924	21.71566597	1368.75	303.6875	21.625	96.19915247	787.4375	80.8125	650.84375	102.125	10.64687252	67.80942869	185.5316911	31.43818957	15.64999674	15.7881929	25.96852773	22.30788866	168	359996.6863	5.167014166	11.92939294	-0.408956549	2.009749515	1.881073529	2.681051192	-564.4166662	-129.5208348	-12.30681823	-12.95781305	-343.7102273	-43.11553049	-506.3285992	22.54166633	-0.31353918	1.019964522	-39.67267205	2.787567946	3.510609252	-0.723041423	0.661522838	3.604484973
Desmodium incanum	nat	1	0	4618.226326	0.97	0.284	233.5774779	23.031604	8.146178307	23.34215379	25.23576719	21.15101273	1752.134568	279.3802469	43.38518519	59.86764892	745.7345679	156.745679	455.0567901	337.8888889	10.25982643	67.93223395	169.2943949	30.91529792	15.41148374	15.5038142	24.24889478	22.1800693	422	96731.4473	7.498689251	11.73911812	0.535242758	2.026563131	1.737248823	2.242373477	-886.7060008	-115.6342142	-30.97248681	15.07889645	-315.4647264	-109.4758375	-270.7234539	-180.603174	0.335808485	1.598476178	-21.73956386	2.378353029	2.569468567	-0.191115742	1.616978371	2.768872426
Digitaria bicornis	nat	1	0	1239.160993	0.6836	0.431785463	254.6114448	13.072111	9.448456552	25.69966881	28.99747437	21.33107627	1026.369159	234.6962617	8.462616822	99.85155307	624.9158879	34.1728972	384.2476636	47.93925234	12.27677045	56.94370321	312.5516375	35.48990168	13.60739946	21.88250219	28.09669905	21.90065711	218	188604.7928	4.375505907	27.84632879	0.545127774	2.227166592	0.364628959	4.961384235	-297.3810673	-48.48197433	-4.343569172	3.87516011	-159.8563639	-17.12527835	-285.8905204	60.70360539	-2.105242759	15.05662485	-187.0485822	-0.001806393	7.685457579	-7.687264141	-0.013564191	5.985057085
Digitaria ciliaris	nat	1	0	554.98	0.563	1.14	254.5340516	13.072098	9.225723105	14.71276143	23.85667073	5.150134556	1393.773469	242.8816327	38.28979592	64.95675787	628.1244898	133.8693878	565.8428571	164.1020408	9.188732788	32.7791993	763.4003419	29.34383017	-0.559701192	29.90353136	22.31028397	6.202584257	144	56523.60806	7.426652146	89.92258252	0.089224326	11.29773243	4.004131658	18.66066796	-694.8845839	-81.52978066	-31.07683306	25.70219039	-231.6522693	-104.8416099	-434.8706351	-80.75944715	1.508952348	34.49857805	-597.8453344	5.111725219	19.06710862	-13.95538324	4.36517886	19.01547126
Digitaria horizontalis	nat	1	0	960.3074989	0.678	0.489167045	254.5752631	13.0721	9.345042407	24.17733959	26.20607442	21.89532044	1619.298578	269.7630332	34.75829384	69.67800262	728.4976303	127.6445498	425.3127962	306.1090047	11.06011864	68.01154671	178.5857754	32.41702235	15.65934285	16.75767946	25.21472259	23.02400268	293	790151.2335	8.506842671	5.44107635	0.524656377	1.05590697	0.794620212	1.070999001	-826.71525	-116.9088667	-21.50829391	3.075046749	-333.7892973	-76.54038403	-241.8336302	-181.7548378	-0.650917228	-0.543297388	-11.0617094	0.891310691	2.130240478	-1.238929512	0.444652483	1.533983464
Digitaria insularis	nat	1	0	469.1959087	0.45	0.805907442	254.3792262	13.072089	9.572443789	22.46379622	25.56813008	18.87025308	1236.062167	209.4991119	28.08348135	67.51096284	553.2326821	103.8028419	379.0763766	175.7353464	11.90147229	61.78417155	276.449275	32.04296803	12.07834188	19.96462614	24.57629801	20.16036781	293	434362.155	12.62999215	28.58694495	0.492054975	3.385674641	2.083986336	4.672868712	-538.9034363	-76.87212699	-16.01998926	4.283242694	-213.8914116	-57.02506395	-223.639868	-49.62423479	-1.429249988	5.603661912	-105.8273887	1.937190819	6.357372408	-4.420181715	1.84222056	5.008282951
Digitaria nuda	nat	1	0	774.5788113	0.493080769	0.40737401	255.3672277	13.0721	10.06867659	25.01554547	27.14569687	22.96563637	1230.606061	242.8787879	7.878787879	89.70349722	618.1818182	37.84848485	369.4242424	181.6060606	11.26854556	66.33906671	175.6674765	33.54218165	16.07721228	17.46496943	24.95349468	23.46505061	243	152874.2543	11.75428121	7.738712998	-0.302042343	1.158024827	0.902015735	1.075866976	-508.0080274	-70.52584558	-1.780748672	4.383579077	-193.2406426	-12.22103388	-237.8360072	-92.28253052	-0.345097862	0.767249129	-12.6911565	1.269583235	2.41004268	-1.140459784	1.788989133	1.997367609
Digitaria sanguinalis	exo	0	0	504.81	0.517	0.265	254.6675928	13.07211	12.9031594	10.47644835	18.35921752	3.001900556	771.6511111	90.46444444	40.87888889	25.05154127	249.5940741	139.2396296	188.5477778	194.117037	8.76963845	34.57130383	629.2680134	24.72888091	-0.871291845	25.60017276	12.12068065	9.628034417	292	141871.6447	6.156588535	207.4279045	-0.978360559	16.5671475	10.23059741	22.29069234	1.18221205	95.81333418	-35.28629631	71.41688617	217.6466638	-115.9248147	-60.08481489	-104.7281488	1.891009737	36.46613679	-495.2604898	10.27667445	20.78981012	-10.51313567	15.33178833	17.0475828
Drymaria cordata	nat	1	0	75	0.19	0.237187385	246.505726	140.225219	13.91256816	20.74389355	22.1771611	19.07568944	1892.077821	300.4241245	46.51361868	65.33893114	802.9883268	172.3540856	491.6848249	380.6575875	10.87023802	74.55036637	128.2234596	28.16637826	13.0230208	15.1433575	21.47760963	20.00270911	240	238.397744	9.493450329	8.086509584	0.389494455	3.906427089	4.105744776	3.586276444	-1027.231672	-135.9113042	-33.89823414	4.615880547	-379.1934566	-121.5335731	-371.4027723	-132.9139974	-1.314041327	-5.538357701	21.50488028	3.874647339	5.120568805	-1.245921501	2.93264683	5.08318819
Dysphania ambrosioides	nat	1	0	1201.25	0.264	0.528	245.85957	87.322186	9.808820494	20.75278877	23.36614844	17.80402982	1238.866972	221.5344037	29.20412844	74.07201222	587.412844	102.0963303	375.2087156	193.9862385	12.33630467	65.45370903	229.1551648	30.18198547	10.82767858	19.35430688	22.28321769	19.50847912	244	430578.303	6.335364425	35.81755484	0.551949352	4.872067685	4.160767312	5.691468208	-521.6198464	-53.12635853	-22.77884113	18.63975498	-172.91859	-75.94115784	-245.3581405	-118.4057792	-1.56973383	1.449075709	-65.70521924	4.016290495	7.240712246	-3.224421958	3.886609898	5.32054375
Echinochloa colona	inv	1	1	675	1.641	0.8	255.4519371	19.331767	9.809359628	16.81879595	25.25235014	7.417741156	1213.990291	218.8252427	21.91262136	71.25426002	583.4563107	79.46601942	539.9514563	89.67961165	8.906911734	32.04468522	727.1089386	30.37064549	1.778128121	28.59251735	23.79704266	8.555892904	222	301702.6109	9.555641126	152.0494647	-0.125366782	10.27371533	3.555007158	17.75222897	-463.8957	-38.51443201	-16.15586461	24.96993397	-134.1049612	-55.37592937	-427.7127174	15.07714547	1.630963647	36.77621289	-578.654607	4.840165253	18.05835828	-13.21819324	3.542897281	18.18697493
Echinochloa crus-pavonis	nat	1	0	556.5786614	0.4956	0.912562981	243.338353	28.388399	9.721040346	20.60540832	24.50763854	16.36547932	1181.043689	196.0048544	27.74271845	66.08321409	522.7378641	101.4029126	333.8713592	195.0242718	12.45573493	58.9893276	333.1323529	31.53274144	9.324392694	22.20834879	22.56390716	18.47491195	230	162334.3268	7.700553657	10.25874007	0.67598712	5.400895023	3.136805852	7.610161785	-402.171889	-28.85100822	-17.28118017	18.58559066	-98.66094335	-62.32598943	-193.8457161	-73.10119477	-2.230307709	10.18976422	-182.3105864	2.346745815	9.637145547	-7.29040021	3.894212307	7.017823248
Elephantopus mollis	exo	0	0	5227.04	1.17	0.112	230.3556423	3.195622	7.808586332	21.82455791	23.87541444	19.51032792	1763.819263	273.4565993	48.49821641	57.92972253	737.5802616	173.2996433	476.6373365	324.411415	10.60636094	67.80452323	180.6739363	29.69372026	13.49177771	16.20194255	22.86871191	20.34106751	244	10018.70029	6.662288118	27.02237589	0.585588342	3.060134112	2.60538266	3.483391765	-786.7467961	-78.87688903	-34.87502809	19.25429199	-224.6889566	-121.8068896	-281.6155979	-76.65054494	0.341163299	2.073458368	-36.50037132	3.333815841	3.788657088	-0.454841264	2.387326717	3.818956508
Eleusine indica	inv	1	1	769.08	0.367	0.303	254.6384594	19.490217	8.982552896	19.28082102	24.64212029	13.68723083	1358.09434	249.5834543	25.50507983	72.44588893	637.8896952	96.52249637	455.1654572	234.0682148	10.20402963	51.53663311	447.6931157	30.58020769	7.57467972	23.00552793	23.09240837	14.52144483	126	175823.6672	7.522864809	38.89655236	0.377142858	7.597388838	3.888126567	11.31560874	-500.0276736	-58.09456505	-16.17915395	16.16481605	-149.6378441	-58.9595335	-337.8617537	-37.26821377	-0.030079041	17.7039356	-302.0164578	4.090162667	12.32754243	-8.237379658	3.731542209	12.28682675
Eragrostis cilianensis	nat	1	0	94.11	0.07	0.222	257.1971324	20.604433	15.37732937	15.10210058	21.87473432	8.342121979	781.08829	125.2351301	25.01208178	53.09864735	326.6087361	90.74535316	226.2583643	147.651487	10.64559004	42.96223484	554.7528428	28.61002218	2.661139379	25.9488828	16.82975743	13.89914953	217	102917.12	6.103631518	68.33868087	0.636959547	11.35030442	6.471065145	15.85950412	-152.7143052	31.44779728	-20.19094362	43.74436204	52.4644343	-70.68031256	-119.1526733	-86.57831605	0.179409913	24.05605422	-385.8969086	6.434693236	16.19495833	-9.760265001	10.29016125	11.68526772
Eragrostis ciliaris	inv	1	1	675	0.02	0.671	254.7021394	20.60443	8.90755853	25.50018599	28.84118726	21.81728171	791.9130435	177.7237852	6.621483376	92.53790878	444.140665	28.84910486	198.1841432	166.6675192	11.48733581	59.15373128	288.5257425	35.37167146	15.15233845	20.21933301	25.07513327	25.81734908	244	274958.1885	8.879283775	18.72963015	0.430793072	1.13024006	-0.516742879	2.779977536	-76.08193305	-14.6971186	0.956294436	-3.221333766	-38.1762212	0.999784059	-78.96192106	-39.96974152	-1.098113567	9.585426033	-135.4929063	-0.722338037	4.310328192	-5.032666318	2.033163015	0.436428797
Eragrostis japonica	nat	1	0	1106.108064	0.015	1.65	255.7106287	20.60443	10.96035764	22.69996989	27.38768647	17.42697724	1161.511041	260.681388	14.55205047	98.11449807	662.2082019	55.50157729	393.3343849	111.8485804	11.26854829	49.96359651	407.3707537	33.84853518	10.2348861	23.61364907	25.05713065	18.91203155	422	139058.0859	7.92308647	8.093423047	0.807440784	3.963278173	0.889236782	7.38199695	-422.1264209	-77.47625883	-9.423845339	0.432537151	-207.8492318	-35.55285903	-265.2831021	-15.48960628	-0.379659489	19.89260994	-265.323506	1.041208916	8.995882983	-7.954674573	2.091587227	7.171729077
Eragrostis pilosa	inv	1	1	1099.976663	0.049	0.212	254.8188951	20.604433	9.208127462	11.78947382	20.88554279	2.427839632	852.7377911	135.7167543	30.79939895	51.15769179	355.637115	107.1006762	284.2524418	147.9120962	9.917585029	34.94297664	753.219076	27.34386801	-2.966986388	30.31085436	17.0430175	6.824481784	230	137076.1134	4.874497974	107.7834362	0.684174689	14.65026801	7.30549049	21.96426577	-118.2173251	34.1487436	-23.44267374	39.79918781	69.32194759	-77.27611488	-158.6910381	-32.01151061	0.584705421	33.36466082	-596.9331889	7.301746116	22.14593375	-14.84418787	9.974916267	19.07366647
Eragrostis tenella	inv	1	1	271.0055748	0.101236047	0.192232232	254.609265	20.60443	8.946641581	22.92280052	28.13368567	16.93638047	1685.931034	357.0275862	31.7862069	88.90420602	907.9586207	114.537931	641.1655172	190.5448276	8.786572124	42.27070386	456.2247875	33.34616779	11.25695802	22.08920977	26.16926727	19.26659667	157	200487.0431	17.38108082	51.14338589	0.554333788	3.532925959	0.144433871	7.296354559	-987.1977013	-199.9045085	-23.35543766	-2.671783822	-517.9073413	-81.03023881	-509.5655177	-85.65764789	1.71889799	24.96461777	-288.9616039	1.383063115	7.800477907	-6.417414876	0.922784101	6.461095659
Eriobotrya japonica	nat	1	0	12693.05	1443.803	6.082	244.1310211	197.923438	13.71245735	16.16365433	25.20065374	6.524405641	1388.003861	236.7027027	33.3011583	63.5024375	621.3938224	119.7915058	560.8262548	133.0656371	8.298466252	29.02517888	761.107457	30.26720012	1.310935272	28.95626487	23.2027081	7.647760345	192	127943.0328	11.17491947	29.22928722	-0.090997671	7.863528114	0.405695657	15.39543585	-554.0514771	-68.17889463	-22.82496794	13.73883775	-191.3462019	-78.79150579	-395.5881591	112.696267	2.442406813	40.62349295	-607.6961193	1.723276212	15.22239823	-13.49912191	1.236180718	15.89827161
Eryngium foetidum	exo	0	0	4086.547068	0.362	0.293289267	240.6709291	187.46054	16.58439796	23.59705979	24.79183284	22.22694839	2113.831643	324.0770791	54.52332657	58.12619465	865.4016227	197.7383367	495.0993915	461.969574	9.749519515	74.78270721	105.7988924	30.29318327	16.94843691	13.34474636	23.94132889	23.11220079	244	1026.942912	6.802563671	4.763973153	0.558051871	2.677940098	2.765309966	2.524639618	-1109.069741	-125.7437476	-36.76142233	15.0796633	-342.9254264	-135.214528	-341.0041532	-193.8743385	0.210004095	-2.524107797	12.25436622	3.140149176	2.675372907	0.464777083	2.284067949	3.105259573
Euphorbia tirucalli	inv	1	1	814.7025641	14.9	4.646	235.067851	22.63826	10.48870391	21.63955383	24.58131813	18.15768176	871.4794521	179.6986301	12.97945205	78.20343502	454.5924658	50.33219178	305.0719178	79.76369863	11.96753798	61.4581467	263.8151174	30.74268932	10.82621138	19.91647787	23.44984257	18.95574786	160	238072.4634	8.090782547	19.13426994	0.513936236	4.222001806	2.97779274	5.681207098	-196.0794569	-33.87196418	-5.392785423	7.357877847	-83.69913445	-21.66552506	-175.7919169	44.03630099	-1.426427027	7.829559755	-110.9142954	3.111977502	7.781788731	-4.669811034	3.068157158	6.298918655
